codigo_municipio,nome_municipio,ano,categoria_rede_agua,variavel,unidade_medida,valor
3549201,São João das Duas Pontes - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,980
3549201,São João das Duas Pontes - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,835
3549201,São João das Duas Pontes - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,6
3549201,São João das Duas Pontes - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,139
3549250,São João de Iracema - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,687
3549250,São João de Iracema - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,583
3549250,São João de Iracema - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,1
3549250,São João de Iracema - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,103
3549300,São João do Pau d'Alho - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,925
3549300,São João do Pau d'Alho - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,825
3549300,São João do Pau d'Alho - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,11
3549300,São João do Pau d'Alho - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,89
3549409,São Joaquim da Barra - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,17407
3549409,São Joaquim da Barra - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,16744
3549409,São Joaquim da Barra - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,391
3549409,São Joaquim da Barra - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,272
3549508,São José da Bela Vista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2667
3549508,São José da Bela Vista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2153
3549508,São José da Bela Vista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,64
3549508,São José da Bela Vista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,450
3549607,São José do Barreiro - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1446
3549607,São José do Barreiro - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1064
3549607,São José do Barreiro - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,7
3549607,São José do Barreiro - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,375
3549706,São José do Rio Pardo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,18754
3549706,São José do Rio Pardo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,17167
3549706,São José do Rio Pardo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,321
3549706,São José do Rio Pardo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1266
3549805,São José do Rio Preto - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,185633
3549805,São José do Rio Preto - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,166564
3549805,São José do Rio Preto - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,12574
3549805,São José do Rio Preto - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,6495
3549904,São José dos Campos - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,247894
3549904,São José dos Campos - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,241196
3549904,São José dos Campos - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,1685
3549904,São José dos Campos - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,5013
3549953,São Lourenço da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5841
3549953,São Lourenço da Serra - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3440
3549953,São Lourenço da Serra - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,192
3549953,São Lourenço da Serra - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,2209
3550001,São Luiz do Paraitinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4165
3550001,São Luiz do Paraitinga - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2335
3550001,São Luiz do Paraitinga - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,30
3550001,São Luiz do Paraitinga - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1800
3550100,São Manuel - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,13529
3550100,São Manuel - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,12985
3550100,São Manuel - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,159
3550100,São Manuel - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,385
3550209,São Miguel Arcanjo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,11243
3550209,São Miguel Arcanjo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,8260
3550209,São Miguel Arcanjo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,169
3550209,São Miguel Arcanjo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,2814
3550308,São Paulo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4307665
3550308,São Paulo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4271130
3550308,São Paulo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,13797
3550308,São Paulo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,22738
3550407,São Pedro - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,13923
3550407,São Pedro - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,12671
3550407,São Pedro - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,497
3550407,São Pedro - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,755
3550506,São Pedro do Turvo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2609
3550506,São Pedro do Turvo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1987
3550506,São Pedro do Turvo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,40
3550506,São Pedro do Turvo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,582
3550605,São Roque - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,28469
3550605,São Roque - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,23197
3550605,São Roque - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,611
3550605,São Roque - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,4661
3550704,São Sebastião - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,28979
3550704,São Sebastião - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,20002
3550704,São Sebastião - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,812
3550704,São Sebastião - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,8165
3550803,São Sebastião da Grama - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3862
3550803,São Sebastião da Grama - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3302
3550803,São Sebastião da Grama - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,183
3550803,São Sebastião da Grama - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,377
3550902,São Simão - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4878
3550902,São Simão - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4423
3550902,São Simão - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,39
3550902,São Simão - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,416
3551009,São Vicente - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,119683
3551009,São Vicente - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,117760
3551009,São Vicente - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,747
3551009,São Vicente - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1176
3551108,Sarapuí - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3710
3551108,Sarapuí - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3165
3551108,Sarapuí - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,73
3551108,Sarapuí - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,472
3551207,Sarutaiá - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1362
3551207,Sarutaiá - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1252
3551207,Sarutaiá - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,34
3551207,Sarutaiá - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,76
3551306,Sebastianópolis do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1249
3551306,Sebastianópolis do Sul - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1042
3551306,Sebastianópolis do Sul - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,23
3551306,Sebastianópolis do Sul - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,184
3551405,Serra Azul - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3092
3551405,Serra Azul - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2691
3551405,Serra Azul - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,79
3551405,Serra Azul - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,322
3551504,Serrana - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,14890
3551504,Serrana - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,14711
3551504,Serrana - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,39
3551504,Serrana - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,140
3551603,Serra Negra - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,11182
3551603,Serra Negra - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,9215
3551603,Serra Negra - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,464
3551603,Serra Negra - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1503
3551702,Sertãozinho - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,45875
3551702,Sertãozinho - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,45404
3551702,Sertãozinho - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,169
3551702,Sertãozinho - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,302
3551801,Sete Barras - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4483
3551801,Sete Barras - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2963
3551801,Sete Barras - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,67
3551801,Sete Barras - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1453
3551900,Severínia - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5058
3551900,Severínia - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4839
3551900,Severínia - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,154
3551900,Severínia - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,65
3552007,Silveiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2230
3552007,Silveiras - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1252
3552007,Silveiras - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,54
3552007,Silveiras - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,924
3552106,Socorro - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,15115
3552106,Socorro - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,9180
3552106,Socorro - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,412
3552106,Socorro - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,5523
3552205,Sorocaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,261545
3552205,Sorocaba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,257970
3552205,Sorocaba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,1135
3552205,Sorocaba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,2440
3552304,Sud Mennucci - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2810
3552304,Sud Mennucci - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2432
3552304,Sud Mennucci - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,47
3552304,Sud Mennucci - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,331
3552403,Sumaré - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,98547
3552403,Sumaré - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,95008
3552403,Sumaré - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,811
3552403,Sumaré - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,2728
3552502,Suzano - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,105752
3552502,Suzano - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,100311
3552502,Suzano - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,768
3552502,Suzano - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,4673
3552551,Suzanápolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1279
3552551,Suzanápolis - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1023
3552551,Suzanápolis - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,37
3552551,Suzanápolis - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,219
3552601,Tabapuã - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4336
3552601,Tabapuã - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4006
3552601,Tabapuã - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,129
3552601,Tabapuã - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,201
3552700,Tabatinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5519
3552700,Tabatinga - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,5024
3552700,Tabatinga - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,64
3552700,Tabatinga - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,431
3552809,Taboão da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,99423
3552809,Taboão da Serra - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,98765
3552809,Taboão da Serra - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,315
3552809,Taboão da Serra - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,343
3552908,Taciba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2323
3552908,Taciba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1983
3552908,Taciba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,7
3552908,Taciba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,333
3553005,Taguaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4353
3553005,Taguaí - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3895
3553005,Taguaí - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,23
3553005,Taguaí - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,435
3553104,Taiaçu - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2086
3553104,Taiaçu - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1952
3553104,Taiaçu - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,1
3553104,Taiaçu - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,133
3553203,Taiúva - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2093
3553203,Taiúva - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1962
3553203,Taiúva - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,70
3553203,Taiúva - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,61
3553302,Tambaú - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,7621
3553302,Tambaú - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,7109
3553302,Tambaú - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,14
3553302,Tambaú - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,498
3553401,Tanabi - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,9549
3553401,Tanabi - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,8565
3553401,Tanabi - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,226
3553401,Tanabi - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,758
3553500,Tapiraí - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2812
3553500,Tapiraí - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1835
3553500,Tapiraí - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,101
3553500,Tapiraí - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,876
3553609,Tapiratiba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4205
3553609,Tapiratiba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3837
3553609,Tapiratiba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,76
3553609,Tapiratiba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,292
3553658,Taquaral - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,949
3553658,Taquaral - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,911
3553658,Taquaral - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,3
3553658,Taquaral - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,35
3553708,Taquaritinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,19812
3553708,Taquaritinga - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,18934
3553708,Taquaritinga - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,105
3553708,Taquaritinga - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,773
3553807,Taquarituba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,8369
3553807,Taquarituba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,7457
3553807,Taquarituba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,137
3553807,Taquarituba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,775
3553856,Taquarivaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2332
3553856,Taquarivaí - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1829
3553856,Taquarivaí - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,27
3553856,Taquarivaí - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,476
3553906,Tarabai - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2321
3553906,Tarabai - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2131
3553906,Tarabai - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,3
3553906,Tarabai - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,187
3553955,Tarumã - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5231
3553955,Tarumã - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,5025
3553955,Tarumã - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,7
3553955,Tarumã - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,199
3554003,Tatuí - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,44201
3554003,Tatuí - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,41871
3554003,Tatuí - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,482
3554003,Tatuí - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1848
3554102,Taubaté - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,112842
3554102,Taubaté - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,109676
3554102,Taubaté - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,299
3554102,Taubaté - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,2867
3554201,Tejupá - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1434
3554201,Tejupá - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1017
3554201,Tejupá - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,18
3554201,Tejupá - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,399
3554300,Teodoro Sampaio - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,8104
3554300,Teodoro Sampaio - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,7053
3554300,Teodoro Sampaio - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,93
3554300,Teodoro Sampaio - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,958
3554409,Terra Roxa - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2927
3554409,Terra Roxa - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2533
3554409,Terra Roxa - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,207
