codigo_municipio,nome_municipio,ano,situacao_domicilio,variavel,unidade_medida,valor
3508702,Caconde - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1872
3508801,Cafelândia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6247
3508801,Cafelândia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5769
3508801,Cafelândia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,478
3508900,Caiabu - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1467
3508900,Caiabu - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1179
3508900,Caiabu - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,288
3509007,Caieiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,32684
3509007,Caieiras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,32388
3509007,Caieiras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,296
3509106,Caiuá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1694
3509106,Caiuá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,957
3509106,Caiuá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,737
3509205,Cajamar - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,32640
3509205,Cajamar - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,32357
3509205,Cajamar - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,283
3509254,Cajati - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9915
3509254,Cajati - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7612
3509254,Cajati - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2303
3509304,Cajobi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3513
3509304,Cajobi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3344
3509304,Cajobi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,169
3509403,Cajuru - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8609
3509403,Cajuru - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7688
3509403,Cajuru - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,921
3509452,Campina do Monte Alegre - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2194
3509452,Campina do Monte Alegre - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1815
3509452,Campina do Monte Alegre - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,379
3509502,Campinas - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,429543
3509502,Campinas - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,427432
3509502,Campinas - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2111
3509601,Campo Limpo Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,26667
3509601,Campo Limpo Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,26192
3509601,Campo Limpo Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,475
3509700,Campos do Jordão - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,16144
3509700,Campos do Jordão - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14813
3509700,Campos do Jordão - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1331
3509809,Campos Novos Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1808
3509809,Campos Novos Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1454
3509809,Campos Novos Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,354
3509908,Cananéia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4394
3509908,Cananéia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3897
3509908,Cananéia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,497
3509957,Canas - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1575
3509957,Canas - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1414
3509957,Canas - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,161
3510005,Cândido Mota - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,10895
3510005,Cândido Mota - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,10296
3510005,Cândido Mota - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,599
3510104,Cândido Rodrigues - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1102
3510104,Cândido Rodrigues - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,957
3510104,Cândido Rodrigues - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,145
3510153,Canitar - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2077
3510153,Canitar - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2028
3510153,Canitar - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,49
3510203,Capão Bonito - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,16045
3510203,Capão Bonito - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13580
3510203,Capão Bonito - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2465
3510302,Capela do Alto - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7119
3510302,Capela do Alto - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6196
3510302,Capela do Alto - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,923
3510401,Capivari - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,17193
3510401,Capivari - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,16568
3510401,Capivari - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,625
3510500,Caraguatatuba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,48632
3510500,Caraguatatuba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,48144
3510500,Caraguatatuba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,488
3510609,Carapicuíba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,136793
3510609,Carapicuíba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,136793
3510609,Carapicuíba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,-
3510708,Cardoso - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4603
3510708,Cardoso - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4266
3510708,Cardoso - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,337
3510807,Casa Branca - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9748
3510807,Casa Branca - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8829
3510807,Casa Branca - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,919
3510906,Cássia dos Coqueiros - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1076
3510906,Cássia dos Coqueiros - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,739
3510906,Cássia dos Coqueiros - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,337
3511003,Castilho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7326
3511003,Castilho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5685
3511003,Castilho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1641
3511102,Catanduva - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,44061
3511102,Catanduva - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,43696
3511102,Catanduva - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,365
3511201,Catiguá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2510
3511201,Catiguá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2410
3511201,Catiguá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,100
3511300,Cedral - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4656
3511300,Cedral - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4267
3511300,Cedral - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,389
3511409,Cerqueira César - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7399
3511409,Cerqueira César - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6701
3511409,Cerqueira César - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,698
3511508,Cerquilho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15904
3511508,Cerquilho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,15098
3511508,Cerquilho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,806
3511607,Cesário Lange - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6140
3511607,Cesário Lange - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5003
3511607,Cesário Lange - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1137
3511706,Charqueada - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5340
3511706,Charqueada - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4984
3511706,Charqueada - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,356
3511904,Clementina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2566
3511904,Clementina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2471
3511904,Clementina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,95
3512001,Colina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6560
3512001,Colina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6259
3512001,Colina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,301
3512100,Colômbia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2323
3512100,Colômbia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1698
3512100,Colômbia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,625
3512209,Conchal - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9456
3512209,Conchal - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,9026
3512209,Conchal - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,430
3512308,Conchas - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5593
3512308,Conchas - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4422
3512308,Conchas - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1171
3512407,Cordeirópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8530
3512407,Cordeirópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8154
3512407,Cordeirópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,376
3512506,Coroados - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2021
3512506,Coroados - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1741
3512506,Coroados - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,280
3512605,Coronel Macedo - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1654
3512605,Coronel Macedo - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1381
3512605,Coronel Macedo - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,273
3512704,Corumbataí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1458
3512704,Corumbataí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,955
3512704,Corumbataí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,503
3512803,Cosmópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,21683
3512803,Cosmópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,21153
3512803,Cosmópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,530
3512902,Cosmorama - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3267
3512902,Cosmorama - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2541
3512902,Cosmorama - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,726
3513009,Cotia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,95935
3513009,Cotia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,93309
3513009,Cotia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2626
3513108,Cravinhos - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,11349
3513108,Cravinhos - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,11170
3513108,Cravinhos - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,179
3513207,Cristais Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3262
3513207,Cristais Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2684
3513207,Cristais Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,578
3513306,Cruzália - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,822
3513306,Cruzália - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,575
3513306,Cruzália - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,247
3513405,Cruzeiro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,26776
3513405,Cruzeiro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,26139
3513405,Cruzeiro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,637
3513504,Cubatão - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,40091
3513504,Cubatão - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,40047
3513504,Cubatão - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,44
3513603,Cunha - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8574
