Cod_mun;municipios;PIB;Ano
3503604;Areiópolis;R$ 47.998.553,;2004
3503703;Ariranha;R$ 129.691.988,;2004
3503802;Artur Nogueira;R$ 263.849.699,;2004
3503901;Arujá;R$ 796.851.403,;2004
3503950;Aspásia;R$ 9.470.759,;2004
3504008;Assis;R$ 901.142.579,;2004
3504107;Atibaia;R$ 1.430.545.996,;2004
3504206;Auriflama;R$ 86.076.884,;2004
3504305;Avaí;R$ 75.199.878,;2004
3504404;Avanhandava;R$ 75.948.993,;2004
3504503;Avaré;R$ 668.658.887,;2004
3504602;Bady Bassitt;R$ 84.643.815,;2004
3504701;Balbinos;R$ 8.055.421,;2004
3504800;Bálsamo;R$ 62.557.779,;2004
3504909;Bananal;R$ 64.321.002,;2004
3505005;Barão de Antonina;R$ 17.486.850,;2004
3505104;Barbosa;R$ 31.956.830,;2004
3505203;Bariri;R$ 293.129.492,;2004
3505302;Barra Bonita;R$ 505.341.963,;2004
3505351;Barra do Chapéu;R$ 21.551.766,;2004
3505401;Barra do Turvo;R$ 26.663.092,;2004
3505500;Barretos;R$ 1.409.099.249,;2004
3505609;Barrinha;R$ 116.832.577,;2004
3505708;Barueri;R$ 16.041.711.422,;2004
3505807;Bastos;R$ 353.010.236,;2004
3505906;Batatais;R$ 645.783.932,;2004
3506003;Bauru;R$ 3.683.278.581,;2004
3506102;Bebedouro;R$ 1.032.492.552,;2004
3506201;Bento de Abreu;R$ 51.885.463,;2004
3506300;Bernardino de Campos;R$ 61.650.975,;2004
3506359;Bertioga;R$ 513.175.525,;2004
3506409;Bilac;R$ 63.914.986,;2004
3506508;Birigui;R$ 916.631.590,;2004
3506607;Biritiba Mirim;R$ 200.449.193,;2004
3506706;Boa Esperança do Sul;R$ 149.268.355,;2004
3506805;Bocaina;R$ 132.613.785,;2004
3506904;Bofete;R$ 60.857.351,;2004
3507001;Boituva;R$ 575.620.201,;2004
3507100;Bom Jesus dos Perdões;R$ 102.112.871,;2004
3507159;Bom Sucesso de Itararé;R$ 19.704.843,;2004
3507209;Borá;R$ 9.693.670,;2004
3507308;Boracéia;R$ 101.308.935,;2004
3507407;Borborema;R$ 120.416.710,;2004
3507456;Borebi;R$ 39.028.445,;2004
3507506;Botucatu;R$ 1.544.771.385,;2004
3507605;Bragança Paulista;R$ 1.714.878.536,;2004
3507704;Braúna;R$ 31.305.360,;2004
3507753;Brejo Alegre;R$ 16.581.129,;2004
3507803;Brodowski;R$ 114.275.933,;2004
3507902;Brotas;R$ 202.692.950,;2004
3508009;Buri;R$ 116.877.975,;2004
3508108;Buritama;R$ 221.161.066,;2004
3508207;Buritizal;R$ 63.474.658,;2004
3508306;Cabrália Paulista;R$ 43.269.363,;2004
3508405;Cabreúva;R$ 695.017.203,;2004
3508504;Caçapava;R$ 1.531.494.979,;2004
3508603;Cachoeira Paulista;R$ 159.934.318,;2004
3508702;Caconde;R$ 118.638.159,;2004
3508801;Cafelândia;R$ 105.417.545,;2004
3508900;Caiabu;R$ 24.056.869,;2004
3509007;Caieiras;R$ 897.575.135,;2004
3509106;Caiuá;R$ 30.305.761,;2004
3509205;Cajamar;R$ 2.076.754.357,;2004
3509254;Cajati;R$ 601.694.756,;2004
3509304;Cajobi;R$ 67.319.918,;2004
3509403;Cajuru;R$ 155.287.541,;2004
3509452;Campina do Monte Alegre;R$ 99.942.779,;2004
3509502;Campinas;R$ 18.823.251.496,;2004
3509601;Campo Limpo Paulista;R$ 734.983.878,;2004
3509700;Campos do Jordão;R$ 377.131.032,;2004
3509809;Campos Novos Paulista;R$ 47.658.121,;2004
3509908;Cananéia;R$ 245.519.565,;2004
3509957;Canas;R$ 16.612.482,;2004
3510005;Cândido Mota;R$ 326.473.508,;2004
3510104;Cândido Rodrigues;R$ 27.560.220,;2004
3510153;Canitar;R$ 16.454.476,;2004
3510203;Capão Bonito;R$ 296.567.577,;2004
3510302;Capela do Alto;R$ 88.114.302,;2004
3510401;Capivari;R$ 557.525.555,;2004
3510500;Caraguatatuba;R$ 594.192.021,;2004
3510609;Carapicuíba;R$ 1.515.792.682,;2004
3510708;Cardoso;R$ 62.548.683,;2004
3510807;Casa Branca;R$ 261.831.880,;2004
3510906;Cássia dos Coqueiros;R$ 37.969.125,;2004
3511003;Castilho;R$ 147.808.030,;2004
3511102;Catanduva;R$ 1.319.340.378,;2004
3511201;Catiguá;R$ 49.101.018,;2004
3511300;Cedral;R$ 68.160.001,;2004
3511409;Cerqueira César;R$ 151.601.155,;2004
3511508;Cerquilho;R$ 606.083.313,;2004
3511607;Cesário Lange;R$ 89.632.106,;2004
3511706;Charqueada;R$ 76.059.678,;2004
3511904;Clementina;R$ 36.140.319,;2004
3512001;Colina;R$ 289.028.027,;2004
3512100;Colômbia;R$ 80.290.332,;2004
3512209;Conchal;R$ 217.019.795,;2004
3512308;Conchas;R$ 175.497.271,;2004
3512407;Cordeirópolis;R$ 611.568.555,;2004
3512506;Coroados;R$ 45.136.947,;2004
3512605;Coronel Macedo;R$ 40.311.585,;2004
3512704;Corumbataí;R$ 49.641.619,;2004
3512803;Cosmópolis;R$ 478.086.654,;2004
3512902;Cosmorama;R$ 52.341.114,;2004
3513009;Cotia;R$ 3.133.825.806,;2004
3513108;Cravinhos;R$ 274.836.700,;2004
3513207;Cristais Paulista;R$ 63.078.935,;2004
3513306;Cruzália;R$ 25.260.376,;2004
3513405;Cruzeiro;R$ 866.440.565,;2004
3513504;Cubatão;R$ 6.726.040.425,;2004
3513603;Cunha;R$ 66.665.180,;2004
3513702;Descalvado;R$ 483.597.738,;2004
3513801;Diadema;R$ 5.866.330.062,;2004
3513850;Dirce Reis;R$ 10.864.296,;2004
3513900;Divinolândia;R$ 76.492.974,;2004
3514007;Dobrada;R$ 41.101.800,;2004
3514106;Dois Córregos;R$ 213.308.646,;2004
3514205;Dolcinópolis;R$ 9.796.991,;2004
3514304;Dourado;R$ 64.984.056,;2004
3514403;Dracena;R$ 343.195.339,;2004
3514502;Duartina;R$ 81.431.062,;2004
3514601;Dumont;R$ 56.356.251,;2004
3514700;Echaporã;R$ 51.571.712,;2004
3514809;Eldorado;R$ 81.105.363,;2004
3514908;Elias Fausto;R$ 255.254.423,;2004
3514924;Elisiário;R$ 19.930.931,;2004
3514957;Embaúba;R$ 18.286.875,;2004
3515004;Embu das Artes;R$ 1.597.482.819,;2004
3515103;Embu-Guaçu;R$ 340.604.612,;2004
3515129;Emilianópolis;R$ 18.431.961,;2004
3515152;Engenheiro Coelho;R$ 134.343.302,;2004
3515186;Espírito Santo do Pinhal;R$ 411.970.052,;2004
3515194;Espírito Santo do Turvo;R$ 33.821.468,;2004
3515202;Estrela d'Oeste;R$ 198.248.527,;2004
3515301;Estrela do Norte;R$ 14.236.936,;2004
3515350;Euclides da Cunha Paulista;R$ 39.036.614,;2004
3515400;Fartura;R$ 101.870.213,;2004
3515509;Fernandópolis;R$ 653.269.105,;2004
3515608;Fernando Prestes;R$ 54.522.414,;2004
3515657;Fernão;R$ 13.353.289,;2004
3515707;Ferraz de Vasconcelos;R$ 697.677.474,;2004
3515806;Flora Rica;R$ 13.770.446,;2004
3515905;Floreal;R$ 19.862.884,;2004
3516002;Flórida Paulista;R$ 103.040.025,;2004
3516101;Florínea;R$ 49.571.724,;2004
3516200;Franca;R$ 2.715.052.600,;2004
3516309;Francisco Morato;R$ 396.380.053,;2004
3516408;Franco da Rocha;R$ 871.886.615,;2004
3516507;Gabriel Monteiro;R$ 19.065.866,;2004
3516606;Gália;R$ 34.562.774,;2004
3516705;Garça;R$ 352.007.319,;2004
3516804;Gastão Vidigal;R$ 22.354.729,;2004
3516853;Gavião Peixoto;R$ 84.575.373,;2004
3516903;General Salgado;R$ 93.575.176,;2004
3517000;Getulina;R$ 64.103.518,;2004
3517109;Glicério;R$ 33.688.030,;2004
3517208;Guaiçara;R$ 59.082.292,;2004
3517307;Guaimbê;R$ 25.786.936,;2004
3517406;Guaíra;R$ 537.798.714,;2004
3517505;Guapiaçu;R$ 267.361.015,;2004
3517604;Guapiara;R$ 91.162.227,;2004
3517703;Guará;R$ 196.692.328,;2004
3517802;Guaraçaí;R$ 80.455.655,;2004
3517901;Guaraci;R$ 88.838.668,;2004
3518008;Guarani d'Oeste;R$ 9.808.309,;2004
3518107;Guarantã;R$ 45.666.734,;2004
3518206;Guararapes;R$ 532.352.693,;2004
3518305;Guararema;R$ 601.737.194,;2004
3518404;Guaratinguetá;R$ 1.601.575.266,;2004
3518503;Guareí;R$ 70.065.014,;2004
3518602;Guariba;R$ 277.734.295,;2004
3518701;Guarujá;R$ 2.517.113.379,;2004
3518800;Guarulhos;R$ 16.777.588.881,;2004
3518859;Guatapará;R$ 90.779.051,;2004
3518909;Guzolândia;R$ 26.062.405,;2004
3519006;Herculândia;R$ 64.849.283,;2004
3519055;Holambra;R$ 242.893.703,;2004
3519071;Hortolândia;R$ 2.856.384.037,;2004
3519105;Iacanga;R$ 65.125.823,;2004
3519204;Iacri;R$ 53.579.034,;2004
3519253;Iaras;R$ 24.720.114,;2004
3519303;Ibaté;R$ 216.411.197,;2004
3519402;Ibirá;R$ 65.628.167,;2004
3519501;Ibirarema;R$ 65.481.031,;2004
3519600;Ibitinga;R$ 449.026.932,;2004
3519709;Ibiúna;R$ 450.521.425,;2004
3519808;Icém;R$ 68.921.989,;2004
3519907;Iepê;R$ 65.785.679,;2004
3520004;Igaraçu do Tietê;R$ 96.451.588,;2004
3520103;Igarapava;R$ 302.250.155,;2004
3520202;Igaratá;R$ 54.376.427,;2004
3520301;Iguape;R$ 139.164.237,;2004
3520400;Ilhabela;R$ 179.734.234,;2004
3520426;Ilha Comprida;R$ 50.256.031,;2004
3520442;Ilha Solteira;R$ 206.863.004,;2004
3520509;Indaiatuba;R$ 3.637.464.780,;2004
3520608;Indiana;R$ 22.619.434,;2004
3520707;Indiaporã;R$ 28.685.331,;2004
3520806;Inúbia Paulista;R$ 39.490.313,;2004
3520905;Ipaussu;R$ 120.298.807,;2004
3521002;Iperó;R$ 187.077.772,;2004
3521101;Ipeúna;R$ 73.930.015,;2004
3521150;Ipiguá;R$ 31.116.248,;2004
3521200;Iporanga;R$ 16.312.585,;2004
3521309;Ipuã;R$ 164.452.926,;2004
3521408;Iracemápolis;R$ 215.113.148,;2004
3521507;Irapuã;R$ 48.082.128,;2004
3521606;Irapuru;R$ 29.101.369,;2004
3521705;Itaberá;R$ 129.976.040,;2004
3521804;Itaí;R$ 176.669.406,;2004
3521903;Itajobi;R$ 130.553.945,;2004
3522000;Itaju;R$ 25.271.287,;2004
3522109;Itanhaém;R$ 460.594.157,;2004
3522158;Itaoca;R$ 11.782.346,;2004
3522208;Itapecerica da Serra;R$ 1.204.650.949,;2004
3522307;Itapetininga;R$ 1.558.059.531,;2004
3522406;Itapeva;R$ 762.528.861,;2004
3522505;Itapevi;R$ 1.577.448.535,;2004
3522604;Itapira;R$ 1.068.567.073,;2004
3522653;Itapirapuã Paulista;R$ 14.626.379,;2004
3522703;Itápolis;R$ 377.786.475,;2004
3522802;Itaporanga;R$ 62.234.548,;2004
3522901;Itapuí;R$ 102.112.088,;2004
3523008;Itapura;R$ 23.107.158,;2004
3523107;Itaquaquecetuba;R$ 1.442.898.777,;2004
3523206;Itararé;R$ 337.607.957,;2004
3523305;Itariri;R$ 88.148.570,;2004
3523404;Itatiba;R$ 1.860.557.021,;2004
3523503;Itatinga;R$ 91.138.747,;2004
3523602;Itirapina;R$ 168.970.093,;2004
3523701;Itirapuã;R$ 27.857.553,;2004
3523800;Itobi;R$ 39.642.135,;2004
3523909;Itu;R$ 2.541.864.604,;2004
3524006;Itupeva;R$ 834.777.361,;2004
3524105;Ituverava;R$ 383.764.214,;2004
3524204;Jaborandi;R$ 71.682.879,;2004
3524303;Jaboticabal;R$ 834.006.505,;2004
3524402;Jacareí;R$ 4.133.297.977,;2004
3524501;Jaci;R$ 114.731.832,;2004
3524600;Jacupiranga;R$ 101.648.617,;2004
3524709;Jaguariúna;R$ 2.533.533.211,;2004
3524808;Jales;R$ 456.155.102,;2004
3524907;Jambeiro;R$ 110.612.511,;2004
3525003;Jandira;R$ 1.095.580.680,;2004
3525102;Jardinópolis;R$ 279.426.328,;2004
3525201;Jarinu;R$ 183.025.873,;2004
3525300;Jaú;R$ 1.282.048.722,;2004
3525409;Jeriquara;R$ 30.021.592,;2004
3525508;Joanópolis;R$ 56.659.299,;2004
3525607;João Ramalho;R$ 45.409.525,;2004
3525706;José Bonifácio;R$ 378.818.130,;2004
3525805;Júlio Mesquita;R$ 16.204.797,;2004
3525854;Jumirim;R$ 23.762.566,;2004
3525904;Jundiaí;R$ 10.800.016.273,;2004
3526001;Junqueirópolis;R$ 111.319.642,;2004
3526100;Juquiá;R$ 107.511.309,;2004
3526209;Juquitiba;R$ 263.259.130,;2004
3526308;Lagoinha;R$ 18.588.994,;2004
3526407;Laranjal Paulista;R$ 283.166.233,;2004
3526506;Lavínia;R$ 40.725.292,;2004
3526605;Lavrinhas;R$ 42.206.030,;2004
3526704;Leme;R$ 680.462.086,;2004
3526803;Lençóis Paulista;R$ 740.425.599,;2004
3526902;Limeira;R$ 4.126.179.987,;2004
3527009;Lindóia;R$ 36.734.968,;2004
3527108;Lins;R$ 951.730.096,;2004
3527207;Lorena;R$ 818.360.456,;2004
3527256;Lourdes;R$ 13.853.523,;2004
3527306;Louveira;R$ 1.356.749.349,;2004
3527405;Lucélia;R$ 122.091.532,;2004
3527504;Lucianópolis;R$ 14.878.301,;2004
3527603;Luís Antônio;R$ 555.809.132,;2004
3527702;Luiziânia;R$ 25.905.205,;2004
3527801;Lupércio;R$ 19.946.477,;2004
3527900;Lutécia;R$ 24.442.767,;2004
3528007;Macatuba;R$ 103.417.961,;2004
3528106;Macaubal;R$ 44.705.679,;2004
3528205;Macedônia;R$ 26.973.722,;2004
3528304;Magda;R$ 29.166.794,;2004
3528403;Mairinque;R$ 993.729.259,;2004
3528502;Mairiporã;R$ 554.993.333,;2004
3528601;Manduri;R$ 46.345.066,;2004
3528700;Marabá Paulista;R$ 34.926.498,;2004
3528809;Maracaí;R$ 181.474.753,;2004
3528858;Marapoama;R$ 28.104.066,;2004
3528908;Mariápolis;R$ 16.152.405,;2004
3529005;Marília;R$ 2.282.222.522,;2004
3529104;Marinópolis;R$ 14.795.864,;2004
3529203;Martinópolis;R$ 167.949.776,;2004
3529302;Matão;R$ 1.459.555.166,;2004
3529401;Mauá;R$ 5.147.943.680,;2004
3529500;Mendonça;R$ 23.722.384,;2004
3529609;Meridiano;R$ 45.909.197,;2004
3529658;Mesópolis;R$ 13.264.876,;2004
3529708;Miguelópolis;R$ 339.782.980,;2004
3529807;Mineiros do Tietê;R$ 64.445.897,;2004
3529906;Miracatu;R$ 129.954.011,;2004
3530003;Mira Estrela;R$ 18.502.328,;2004
3530102;Mirandópolis;R$ 179.554.428,;2004
3530201;Mirante do Paranapanema;R$ 77.293.281,;2004
3530300;Mirassol;R$ 441.309.791,;2004
3530409;Mirassolândia;R$ 27.871.511,;2004
3530508;Mococa;R$ 665.439.308,;2004
3530607;Mogi das Cruzes;R$ 4.472.689.478,;2004
3530706;Mogi Guaçu;R$ 2.379.386.420,;2004
3530805;Mogi Mirim;R$ 1.438.137.664,;2004
3530904;Mombuca;R$ 21.860.336,;2004
3531001;Monções;R$ 14.100.903,;2004
3531100;Mongaguá;R$ 200.858.092,;2004
3531209;Monte Alegre do Sul;R$ 64.149.050,;2004
3531308;Monte Alto;R$ 505.352.262,;2004
3531407;Monte Aprazível;R$ 237.687.660,;2004
3531506;Monte Azul Paulista;R$ 157.450.412,;2004
3531605;Monte Castelo;R$ 25.763.326,;2004
3531704;Monteiro Lobato;R$ 23.769.897,;2004
3531803;Monte Mor;R$ 1.138.659.413,;2004
3531902;Morro Agudo;R$ 482.173.833,;2004
3532009;Morungaba;R$ 196.172.906,;2004
3532058;Motuca;R$ 100.962.524,;2004
3532108;Murutinga do Sul;R$ 26.188.571,;2004
3532157;Nantes;R$ 28.271.958,;2004
3532207;Narandiba;R$ 25.426.813,;2004
3532306;Natividade da Serra;R$ 21.681.685,;2004
3532405;Nazaré Paulista;R$ 135.721.599,;2004
3532504;Neves Paulista;R$ 74.912.161,;2004
3532603;Nhandeara;R$ 82.734.751,;2004
3532702;Nipoã;R$ 28.004.261,;2004
3532801;Nova Aliança;R$ 32.776.281,;2004
3532827;Nova Campina;R$ 76.001.610,;2004
3532843;Nova Canaã Paulista;R$ 15.370.192,;2004
3532868;Nova Castilho;R$ 12.749.793,;2004
3532900;Nova Europa;R$ 63.409.615,;2004
3533007;Nova Granada;R$ 112.346.787,;2004
3533106;Nova Guataporanga;R$ 8.535.239,;2004
3533205;Nova Independência;R$ 17.325.745,;2004
3533254;Novais;R$ 24.984.722,;2004
3533304;Nova Luzitânia;R$ 12.903.225,;2004
3533403;Nova Odessa;R$ 808.630.955,;2004
3533502;Novo Horizonte;R$ 268.389.131,;2004
3533601;Nuporanga;R$ 113.406.436,;2004
3533700;Ocauçu;R$ 23.776.942,;2004
3533809;Óleo;R$ 21.676.959,;2004
3533908;Olímpia;R$ 557.992.564,;2004
3534005;Onda Verde;R$ 86.877.013,;2004
3534104;Oriente;R$ 30.335.432,;2004
3534203;Orindiúva;R$ 94.493.657,;2004
3534302;Orlândia;R$ 832.484.403,;2004
3534401;Osasco;R$ 16.232.642.107,;2004
3534500;Oscar Bressane;R$ 21.468.545,;2004
3534609;Osvaldo Cruz;R$ 306.761.471,;2004
3534708;Ourinhos;R$ 1.204.742.657,;2004
3534757;Ouroeste;R$ 85.726.181,;2004
3534807;Ouro Verde;R$ 38.663.953,;2004
3534906;Pacaembu;R$ 58.371.074,;2004
3535002;Palestina;R$ 72.030.766,;2004
3535101;Palmares Paulista;R$ 41.288.055,;2004
3535200;Palmeira d'Oeste;R$ 54.009.125,;2004
3535309;Palmital;R$ 267.141.328,;2004
3535408;Panorama;R$ 80.395.878,;2004
3535507;Paraguaçu Paulista;R$ 311.476.057,;2004
3535606;Paraibuna;R$ 126.375.088,;2004
3535705;Paraíso;R$ 55.287.853,;2004
3535804;Paranapanema;R$ 124.052.267,;2004
3535903;Paranapuã;R$ 19.278.211,;2004
3536000;Parapuã;R$ 89.939.018,;2004
3536109;Pardinho;R$ 68.281.006,;2004
3536208;Pariquera-Açu;R$ 121.701.392,;2004
3536257;Parisi;R$ 13.324.180,;2004
3536307;Patrocínio Paulista;R$ 181.769.297,;2004
3536406;Paulicéia;R$ 27.310.977,;2004
3536505;Paulínia;R$ 8.582.047.248,;2004
3536570;Paulistânia;R$ 16.672.520,;2004
3536604;Paulo de Faria;R$ 83.231.125,;2004
3536703;Pederneiras;R$ 686.077.745,;2004
3536802;Pedra Bela;R$ 25.345.865,;2004
3536901;Pedranópolis;R$ 21.422.136,;2004
3537008;Pedregulho;R$ 386.440.101,;2004
3537107;Pedreira;R$ 377.787.810,;2004
3537156;Pedrinhas Paulista;R$ 33.062.241,;2004
3537206;Pedro de Toledo;R$ 65.393.006,;2004
3537305;Penápolis;R$ 542.349.339,;2004
3537404;Pereira Barreto;R$ 150.170.017,;2004
3537503;Pereiras;R$ 68.394.259,;2004
3537602;Peruíbe;R$ 331.597.400,;2004
3537701;Piacatu;R$ 31.868.835,;2004
3537800;Piedade;R$ 344.045.406,;2004
3537909;Pilar do Sul;R$ 139.884.507,;2004
3538006;Pindamonhangaba;R$ 2.314.854.608,;2004
3538105;Pindorama;R$ 103.837.581,;2004
3538204;Pinhalzinho;R$ 68.660.691,;2004
3538303;Piquerobi;R$ 20.948.744,;2004
3538501;Piquete;R$ 47.466.675,;2004
3538600;Piracaia;R$ 134.149.847,;2004
3538709;Piracicaba;R$ 6.588.721.313,;2004
3538808;Piraju;R$ 199.702.273,;2004
3538907;Pirajuí;R$ 117.794.886,;2004
3539004;Pirangi;R$ 89.244.301,;2004
3539103;Pirapora do Bom Jesus;R$ 153.639.962,;2004
3539202;Pirapozinho;R$ 157.513.725,;2004
3539301;Pirassununga;R$ 744.082.020,;2004
3539400;Piratininga;R$ 57.181.058,;2004
3539509;Pitangueiras;R$ 319.044.782,;2004
3539608;Planalto;R$ 31.696.873,;2004
3539707;Platina;R$ 31.009.868,;2004
3539806;Poá;R$ 3.227.995.234,;2004
3539905;Poloni;R$ 30.523.907,;2004
3540002;Pompéia;R$ 555.848.781,;2004
3540101;Pongaí;R$ 22.811.810,;2004
3540200;Pontal;R$ 327.115.589,;2004
3540259;Pontalinda;R$ 22.986.991,;2004
3540309;Pontes Gestal;R$ 14.311.093,;2004
3540408;Populina;R$ 23.165.313,;2004
3540507;Porangaba;R$ 38.583.357,;2004
3540606;Porto Feliz;R$ 424.131.726,;2004
3540705;Porto Ferreira;R$ 588.977.387,;2004
3540754;Potim;R$ 55.634.874,;2004
3540804;Potirendaba;R$ 90.757.836,;2004
3540853;Pracinha;R$ 6.840.565,;2004
3540903;Pradópolis;R$ 193.161.003,;2004
3541000;Praia Grande;R$ 1.433.330.323,;2004
3541059;Pratânia;R$ 41.044.540,;2004
3541109;Presidente Alves;R$ 29.328.992,;2004
3541208;Presidente Bernardes;R$ 92.124.725,;2004
3541307;Presidente Epitácio;R$ 416.903.892,;2004
3541406;Presidente Prudente;R$ 2.393.675.759,;2004
3541505;Presidente Venceslau;R$ 224.704.550,;2004
3541604;Promissão;R$ 476.316.691,;2004
3541653;Quadra;R$ 25.390.003,;2004
3541703;Quatá;R$ 98.398.315,;2004
3541802;Queiroz;R$ 32.906.717,;2004
3541901;Queluz;R$ 43.947.552,;2004
3542008;Quintana;R$ 32.271.583,;2004
3542107;Rafard;R$ 96.157.512,;2004
3542206;Rancharia;R$ 285.385.879,;2004
3542305;Redenção da Serra;R$ 15.260.756,;2004
3542404;Regente Feijó;R$ 189.540.965,;2004
3542503;Reginópolis;R$ 43.127.924,;2004
3542602;Registro;R$ 322.334.746,;2004
3542701;Restinga;R$ 59.989.602,;2004
3542800;Ribeira;R$ 11.330.755,;2004
3542909;Ribeirão Bonito;R$ 100.542.120,;2004
3543006;Ribeirão Branco;R$ 115.061.894,;2004
3543105;Ribeirão Corrente;R$ 36.654.886,;2004
3543204;Ribeirão do Sul;R$ 42.560.701,;2004
3543238;Ribeirão dos Índios;R$ 9.061.785,;2004
3543253;Ribeirão Grande;R$ 79.092.376,;2004
3543303;Ribeirão Pires;R$ 902.437.402,;2004
3543402;Ribeirão Preto;R$ 8.451.936.086,;2004
3543501;Riversul;R$ 22.775.853,;2004
3543600;Rifaina;R$ 20.959.019,;2004
3543709;Rincão;R$ 93.072.661,;2004
3543808;Rinópolis;R$ 60.742.749,;2004
3543907;Rio Claro;R$ 3.059.089.867,;2004
3544004;Rio das Pedras;R$ 377.474.467,;2004
3544103;Rio Grande da Serra;R$ 186.794.506,;2004
3544202;Riolândia;R$ 68.085.121,;2004
3544251;Rosana;R$ 605.244.281,;2004
3544301;Roseira;R$ 69.512.240,;2004
3544400;Rubiácea;R$ 31.018.662,;2004
3544509;Rubinéia;R$ 17.467.645,;2004
3544608;Sabino;R$ 33.919.152,;2004
3544707;Sagres;R$ 14.063.640,;2004
3544806;Sales;R$ 28.508.949,;2004
3544905;Sales Oliveira;R$ 118.256.683,;2004
3545001;Salesópolis;R$ 174.555.732,;2004
3545100;Salmourão;R$ 25.472.803,;2004
3545159;Saltinho;R$ 55.761.576,;2004
3545209;Salto;R$ 1.674.019.996,;2004
3545308;Salto de Pirapora;R$ 650.459.522,;2004
3545407;Salto Grande;R$ 85.297.269,;2004
3545506;Sandovalina;R$ 128.831.134,;2004
3545605;Santa Adélia;R$ 108.069.657,;2004
3545704;Santa Albertina;R$ 34.402.603,;2004
3545803;Santa Bárbara d'Oeste;R$ 1.828.002.586,;2004
3546009;Santa Branca;R$ 131.612.959,;2004
3546108;Santa Clara d'Oeste;R$ 16.195.376,;2004
3546207;Santa Cruz da Conceição;R$ 59.221.597,;2004
3546256;Santa Cruz da Esperança;R$ 14.142.465,;2004
3546306;Santa Cruz das Palmeiras;R$ 181.632.834,;2004
3546405;Santa Cruz do Rio Pardo;R$ 528.538.838,;2004
3546504;Santa Ernestina;R$ 33.381.382,;2004
3546603;Santa Fé do Sul;R$ 282.956.895,;2004
3546702;Santa Gertrudes;R$ 345.553.819,;2004
3546801;Santa Isabel;R$ 428.623.013,;2004
3546900;Santa Lúcia;R$ 65.216.626,;2004
3547007;Santa Maria da Serra;R$ 42.180.293,;2004
3547106;Santa Mercedes;R$ 12.803.572,;2004
3547205;Santana da Ponte Pensa;R$ 13.300.208,;2004
3547304;Santana de Parnaíba;R$ 2.762.442.378,;2004
3547403;Santa Rita d'Oeste;R$ 46.942.784,;2004
3547502;Santa Rita do Passa Quatro;R$ 286.380.260,;2004
3547601;Santa Rosa de Viterbo;R$ 316.890.846,;2004
3547650;Santa Salete;R$ 9.963.592,;2004
3547700;Santo Anastácio;R$ 131.061.437,;2004
3547809;Santo André;R$ 11.371.202.388,;2004
3547908;Santo Antônio da Alegria;R$ 32.048.856,;2004
3548005;Santo Antônio de Posse;R$ 209.707.420,;2004
3548054;Santo Antônio do Aracanguá;R$ 107.280.393,;2004
3548104;Santo Antônio do Jardim;R$ 37.402.480,;2004
3548203;Santo Antônio do Pinhal;R$ 27.682.297,;2004
3548302;Santo Expedito;R$ 11.037.120,;2004
3548401;Santópolis do Aguapeí;R$ 24.138.835,;2004
3548500;Santos;R$ 7.293.660.956,;2004
3548609;São Bento do Sapucaí;R$ 52.749.475,;2004
3548708;São Bernardo do Campo;R$ 21.900.618.190,;2004
3548807;São Caetano do Sul;R$ 8.264.400.799,;2004
3548906;São Carlos;R$ 3.374.926.343,;2004
3549003;São Francisco;R$ 12.663.174,;2004
3549102;São João da Boa Vista;R$ 922.212.266,;2004
3549201;São João das Duas Pontes;R$ 13.668.471,;2004
3549250;São João de Iracema;R$ 15.587.685,;2004
3549300;São João do Pau d'Alho;R$ 12.025.675,;2004
3549409;São Joaquim da Barra;R$ 437.271.484,;2004
3549508;São José da Bela Vista;R$ 62.384.062,;2004
3549607;São José do Barreiro;R$ 16.746.108,;2004
3549706;São José do Rio Pardo;R$ 657.564.756,;2004
3549805;São José do Rio Preto;R$ 4.683.476.707,;2004
3549904;São José dos Campos;R$ 18.673.608.787,;2004
3549953;São Lourenço da Serra;R$ 155.917.208,;2004
3550001;São Luiz do Paraitinga;R$ 49.405.958,;2004
3550100;São Manuel;R$ 418.514.511,;2004
3550209;São Miguel Arcanjo;R$ 185.372.869,;2004
3550308;São Paulo;R$ 219.862.351.904,;2004
3550407;São Pedro;R$ 206.956.369,;2004
3550506;São Pedro do Turvo;R$ 50.017.668,;2004
3550605;São Roque;R$ 704.095.391,;2004
3550704;São Sebastião;R$ 1.486.094.379,;2004
3550803;São Sebastião da Grama;R$ 87.190.647,;2004
3550902;São Simão;R$ 138.909.331,;2004
3551009;São Vicente;R$ 1.554.444.511,;2004
3551108;Sarapuí;R$ 48.280.483,;2004
3551207;Sarutaiá;R$ 18.452.641,;2004
3551306;Sebastianópolis do Sul;R$ 32.815.848,;2004
3551405;Serra Azul;R$ 58.723.273,;2004
3551504;Serrana;R$ 187.698.770,;2004
3551603;Serra Negra;R$ 201.803.917,;2004
3551702;Sertãozinho;R$ 1.438.273.223,;2004
3551801;Sete Barras;R$ 81.376.302,;2004
3551900;Severínia;R$ 79.018.796,;2004
3552007;Silveiras;R$ 20.321.840,;2004
3552106;Socorro;R$ 213.916.401,;2004
3552205;Sorocaba;R$ 9.168.924.520,;2004
3552304;Sud Mennucci;R$ 65.456.215,;2004
3552403;Sumaré;R$ 4.470.076.780,;2004
3552502;Suzano;R$ 4.504.966.847,;2004
3552551;Suzanápolis;R$ 33.275.671,;2004
