id_municipio,municipio,populacao_2022,pib_2022,pib_per_capita_2022,taxa_alfabetizacao,anos_medios_estudo,pct_ensino_medio,pct_ensino_superior
3545100,Salmourão,4808,92861161.0,19313.885399334442,0.8989307535641547,7.4,0.34484605087014725,0.07443105756358769
3545159,Saltinho,8161,431950188.0,52928.58571253523,0.979096623300687,9.5,0.4567637639164252,0.1181942961720299
3545209,Salto,134319,10822151682.0,80570.52004556317,0.9740590917012943,10.5,0.6266509139459605,0.19508399850157046
3545308,Salto de Pirapora,43748,2659063228.0,60781.36664533236,0.9664705385546578,9.4,0.5359129097148266,0.11776712815051474
3545407,Salto Grande,9050,320746215.0,35441.57071823205,0.9272948822095857,8.8,0.4656401482748788,0.11947533504419731
3545506,Sandovalina,3645,378966479.0,103968.85569272976,0.9450856942987058,9.4,0.5406203840472673,0.1137370753323486
3545605,Santa Adélia,14018,462736507.0,33010.16600085604,0.9562119000601013,9.2,0.4945114270289725,0.13874392657908943
3545704,Santa Albertina,6393,277754737.0,43446.697481620526,0.9283004552352049,8.8,0.4368816778789078,0.15809259992085478
3545803,Santa Bárbara d'Oeste,183347,9437421271.0,51473.00621771831,0.9740903066647421,10.0,0.5772115378041527,0.15306938680631996
3546009,Santa Branca,13975,323281467.0,23132.842003577818,0.9499053193320709,9.6,0.5288277620912651,0.13134165224519537
3546108,Santa Clara d'Oeste,2598,101020668.0,38884.01385681293,0.9369024856596558,9.2,0.46469135802469136,0.1511111111111111
3546207,Santa Cruz da Conceição,4277,173305963.0,40520.44961421557,0.9628814957382458,10.0,0.5532951289398281,0.18624641833810887
3546256,Santa Cruz da Esperança,2116,61840488.0,29225.18336483932,0.9566998244587478,9.4,0.49507389162561577,0.10837438423645321
3546306,Santa Cruz das Palmeiras,28864,723279634.0,25058.19131097561,0.9411914029446606,9.0,0.44626407369498466,0.13039028080637266
3546405,Santa Cruz do Rio Pardo,46442,3445164454.0,74182.08634425735,0.9651064504199904,9.9,0.5480098880648835,0.1865955614809877
3546504,Santa Ernestina,6118,122316261.0,19992.85076822491,0.9512146155390484,9.9,0.5806313993174061,0.14633105802047783
3546603,Santa Fé do Sul,34794,1681363387.0,48323.37147209289,0.9625012984314948,10.4,0.5987268018990073,0.24007337073802332
3546702,Santa Gertrudes,23611,3508436630.0,148593.30947439754,0.9679096165066567,9.8,0.5242102900746227,0.10536946641979465
3546801,Santa Isabel,53174,1947787624.0,36630.45142362809,0.9456614970906646,9.8,0.5784361696922249,0.14415031560405148
3546900,Santa Lúcia,7149,141710316.0,19822.396978598405,0.9382568650861334,9.3,0.4982761749228815,0.08691707494102703
