id_municipio,municipio,ano,n_consumado,n_tentativa,n_outro,n_total
3555356,Ubarana,2024,0,0,0,0
3555356,Ubarana,2025,0,0,0,0
3555406,Ubatuba,2022,0,2,0,2
3555406,Ubatuba,2023,1,0,0,1
3555406,Ubatuba,2024,0,0,0,0
3555406,Ubatuba,2025,0,1,0,1
3555505,Ubirajara,2022,0,0,0,0
3555505,Ubirajara,2023,0,0,0,0
3555505,Ubirajara,2024,0,0,0,0
3555505,Ubirajara,2025,0,0,0,0
3555604,Uchoa,2022,0,0,0,0
3555604,Uchoa,2023,0,0,0,0
3555604,Uchoa,2024,0,1,0,1
3555604,Uchoa,2025,0,0,0,0
3555703,União Paulista,2022,0,0,0,0
3555703,União Paulista,2023,0,0,0,0
3555703,União Paulista,2024,0,0,0,0
3555703,União Paulista,2025,0,0,0,0
3555802,Urânia,2022,0,0,0,0
3555802,Urânia,2023,0,0,0,0
3555802,Urânia,2024,0,0,0,0
3555802,Urânia,2025,0,0,0,0
3555901,Uru,2022,0,0,0,0
3555901,Uru,2023,0,0,0,0
3555901,Uru,2024,0,0,0,0
3555901,Uru,2025,0,0,0,0
3556008,Urupês,2022,0,0,0,0
3556008,Urupês,2023,0,0,0,0
3556008,Urupês,2024,0,0,0,0
3556008,Urupês,2025,0,0,0,0
3556107,Valentim Gentil,2022,0,0,0,0
3556107,Valentim Gentil,2023,0,0,0,0
3556107,Valentim Gentil,2024,0,1,0,1
3556107,Valentim Gentil,2025,0,0,0,0
3556206,Valinhos,2022,0,0,0,0
3556206,Valinhos,2023,0,0,0,0
3556206,Valinhos,2024,0,0,0,0
3556206,Valinhos,2025,0,1,0,1
3556305,Valparaíso,2022,0,1,0,1
3556305,Valparaíso,2023,0,0,0,0
3556305,Valparaíso,2024,0,1,0,1
3556305,Valparaíso,2025,0,0,0,0
3556354,Vargem,2022,0,0,0,0
3556354,Vargem,2023,0,0,0,0
3556354,Vargem,2024,0,0,0,0
3556354,Vargem,2025,0,0,0,0
3556404,Vargem Grande do Sul,2022,0,0,0,0
3556404,Vargem Grande do Sul,2023,0,0,0,0
3556404,Vargem Grande do Sul,2024,0,0,0,0
3556404,Vargem Grande do Sul,2025,0,1,0,1
3556453,Vargem Grande Paulista,2022,0,0,0,0
3556453,Vargem Grande Paulista,2023,0,1,0,1
3556453,Vargem Grande Paulista,2024,0,0,0,0
3556453,Vargem Grande Paulista,2025,0,1,0,1
3556503,Várzea Paulista,2022,0,0,0,0
3556503,Várzea Paulista,2023,0,0,0,0
3556503,Várzea Paulista,2024,0,0,0,0
3556503,Várzea Paulista,2025,0,1,0,1
3556602,Vera Cruz,2022,0,0,0,0
3556602,Vera Cruz,2023,0,0,0,0
3556602,Vera Cruz,2024,0,0,0,0
3556602,Vera Cruz,2025,0,0,0,0
3556701,Vinhedo,2022,0,0,0,0
3556701,Vinhedo,2023,0,0,0,0
3556701,Vinhedo,2024,0,1,0,1
3556701,Vinhedo,2025,0,0,0,0
3556800,Viradouro,2022,0,0,0,0
3556800,Viradouro,2023,0,0,0,0
3556800,Viradouro,2024,0,0,0,0
3556800,Viradouro,2025,0,0,0,0
3556909,Vista Alegre do Alto,2022,0,0,0,0
3556909,Vista Alegre do Alto,2023,0,0,0,0
3556909,Vista Alegre do Alto,2024,0,0,0,0
3556909,Vista Alegre do Alto,2025,0,0,0,0
3556958,Vitória Brasil,2022,0,0,0,0
3556958,Vitória Brasil,2023,0,0,0,0
3556958,Vitória Brasil,2024,0,0,0,0
3556958,Vitória Brasil,2025,0,0,0,0
3557006,Votorantim,2022,0,0,0,0
3557006,Votorantim,2023,0,0,0,0
3557006,Votorantim,2024,0,0,0,0
3557006,Votorantim,2025,1,0,0,1
3557105,Votuporanga,2022,0,0,0,0
3557105,Votuporanga,2023,1,1,0,2
3557105,Votuporanga,2024,0,1,0,1
3557105,Votuporanga,2025,0,0,0,0
3557154,Zacarias,2022,0,0,0,0
3557154,Zacarias,2023,0,0,0,0
3557154,Zacarias,2024,0,0,0,0
3557154,Zacarias,2025,0,1,0,1
3557204,Chavantes,2022,0,0,0,0
3557204,Chavantes,2023,0,0,0,0
3557204,Chavantes,2024,1,0,0,1
3557204,Chavantes,2025,0,0,0,0
3557303,Estiva Gerbi,2022,0,0,0,0
3557303,Estiva Gerbi,2023,0,1,0,1
3557303,Estiva Gerbi,2024,0,0,0,0
3557303,Estiva Gerbi,2025,0,0,0,0
