ANO_BO,ANO_ESTATISTICA,BAIRRO,DATA_OCORRENCIA_BO,DESCR_CONDUTA,DESC_PERIODO,HORA_OCORRENCIA_BO,LATITUDE,LOGRADOURO,LONGITUDE,MES_ESTATISTICA,NATUREZA_APURADA,NOME_DELEGACIA,NOME_DELEGACIA_CIRCUNSCRICAO,NOME_DEPARTAMENTO,NOME_DEPARTAMENTO_CIRCUNSCRICAO,NOME_MUNICIPIO,NOME_MUNICIPIO_CIRCUNSCRICAO,NOME_SECCIONAL,NOME_SECCIONAL_CIRCUNSCRICAO,NUMERO_LOGRADOURO,NUM_BO,RUBRICA
2025.0,2025.0,PAULAS I,20/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.LIMEIRA PLANTÃO,04º D.P. LIMEIRA,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,LIMEIRA,LIMEIRA,DEL.SEC.LIMEIRA,DEL.SEC.LIMEIRA,,FU6438,Homicídio (art. 121)
2025.0,2025.0,Vale do Sol,19/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,PLANTÃO - DDM PIRACICABA,05º D.P. PIRACICABA,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,PIRACICABA,PIRACICABA,DEINTER 9 - PIRACICABA,DEL.SEC.PIRACICABA,,FU0578,Homicídio (art. 121)
2025.0,2025.0,JD SILVEIRA,24/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,DEL.POL.BARUERI,01º D.P. BARUERI,DEMACRO,DEMACRO,BARUERI,BARUERI,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,,GA8329,Homicídio (art. 121)
2025.0,2025.0,Cumbica,14/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,08º D.P. GUARULHOS,08º D.P. GUARULHOS,DEMACRO,DEMACRO,GUARULHOS,GUARULHOS,DEL.SEC.GUARULHOS,DEL.SEC.GUARULHOS,,FL5853,Homicídio (art. 121)
2025.0,2025.0,CIDADE BOA VISTA ITAPEVI,15/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:50:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,DEL.POL.SUZANO,02º D.P. SUZANO,DEMACRO,DEMACRO,SUZANO,SUZANO,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,,FN5151,Homicídio (art. 121)
2025.0,2025.0,Assunção,15/03/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,Pela manhã,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,DDM S. BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEMACRO,S.BERNARDO DO CAMPO,S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,,FF3514,Homicídio (art. 121)
2025.0,2025.0,Tatetos,13/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:24:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,03º D.P. S.BERNARDO DO CAMPO,04º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEMACRO,S.BERNARDO DO CAMPO,S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,,FL3991,Homicídio (art. 121)
2025.0,2025.0,PARQUE CAPUAVA,11/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,HOMICÍDIO DOLOSO,02º D.P. SANTO ANDRÉ,05º D.P. SANTO ANDRÉ,DEMACRO,DEMACRO,S.ANDRE,S.ANDRE,DEL.SEC.SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,,FJ5928,Homicídio (art. 121)
2025.0,2025.0,Jardim Record,26/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICÍDIO,01º D.P. TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA,DEMACRO,DEMACRO,TABOAO DA SERRA,TABOAO DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,,GD1649,Homicídio (art. 121)
2025.0,2025.0,BELA VISTA,17/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:35:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,HOMICÍDIO DOLOSO,78º D.P. JARDINS,05º D.P. ACLIMACAO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.1º CENTRO,DEL.SEC.1º CENTRO,,HE9326,Homicídio (art. 121)
2025.0,2025.0,Vila do Encontro,26/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:30:00,"-23,6564337",Avenida Engenheiro Armando de Arruda Pereira,"-46,6365592",5.0,TENTATIVA DE HOMICÍDIO,02ª DDM SUL,97º D.P. AMERICANOPOLIS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.2º SUL,DEL.SEC.2º SUL,4433.0,HP6142,Homicídio (art. 121)
2025.0,2025.0,BRASILANDIA,16/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,74º D.P. PARADA TAIPAS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,HD1236,Homicídio (art. 121)
2025.0,2025.0,Jardim Sao Rafael,04/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:15:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,HOMICÍDIO DOLOSO,101º D.P. JDIM IMBUIAS,85º D.P. JARDIM MIRNA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,GL7773,Homicídio (art. 121)
2025.0,2025.0,PEDREIRA,02/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:05:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,98º D.P. JARDIM MIRIAM,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,GJ8995,Homicídio (art. 121)
2025.0,2025.0,JARDIM MORUMBI,03/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,12:00:00,"-23,2519855",RUA LUIZ FERNANDES,"-45,9029143",5.0,HOMICÍDIO DOLOSO,CPJ S. JOSÉ DOS CAMPOS,03º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,82.0,GL1477,Homicídio (art. 121)
2025.0,2025.0,Jardim Jatoba,02/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:35:00,"-23,2466634",Rua Priscila Bertolino,"-45,8020669",5.0,TENTATIVA DE HOMICÍDIO,DDM SAO JOSE DOS CAMPOS,06º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,56.0,GK6328,Homicídio (art. 121)
2025.0,2025.0,Jardim San Rafael,07/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:28:00,"-23,1877374",Avenida Presidente Tancredo Neves,"-45,7912805",5.0,TENTATIVA DE HOMICÍDIO,DDM SAO JOSE DOS CAMPOS,06º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,5120.0,GP7360,Homicídio (art. 121)
2025.0,2025.0,BAIRRO RIGESA,16/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DDM VALINHOS,DEL.POL.VALINHOS,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,VALINHOS,VALINHOS,DEL.SEC.1º CAMPINAS,DEL.SEC.1º CAMPINAS,,HH4321,Homicídio (art. 121)
2025.0,2025.0,Jardim das Bandeiras,26/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:00:54,"-22,9533031",Rua Bertoldo Fernandes de Castro,"-47,0909527",5.0,TENTATIVA DE HOMICÍDIO,PLANTÃO-DEF.MUL.CAMPINAS-2ªSEC,02º D.P. CAMPINAS,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,CAMPINAS,CAMPINAS,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,159.0,HP6168,Homicídio (art. 121)
2025.0,2025.0,Jardim Morada do Sol,17/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:09:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DEL.POL.PLANTÃO INDAIATUBA,01º D.P. INDAIATUBA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,INDAIATUBA,INDAIATUBA,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,,HE4140,Homicídio (art. 121)
2025.0,2025.0,Jardim Guaruja,21/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DDM ITAPIRA,01º D.P. ITAPIRA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,ITAPIRA,ITAPIRA,DEL.SEC.MOGI GUAÇU,DEL.SEC.MOGI GUAÇU,,HK6255,Homicídio (art. 121)
2025.0,2025.0,Vila Prado,27/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,03:46:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.FRANCA PLANTÃO,01º D.P. ITUVERAVA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,ITUVERAVA,ITUVERAVA,DEL.SEC.FRANCA,DEL.SEC.FRANCA,,HR4193,Homicídio (art. 121)
2025.0,2025.0,VILA DOM BOSCO,06/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:10:00,"-21,277719",RUA SANTA ISABEL,"-47,2970175",5.0,HOMICÍDIO DOLOSO,DEL.POL.CAJURU,DEL.POL.CAJURU,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,CAJURU,CAJURU,DEL.SEC.RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,31.0,GO2837,Homicídio (art. 121)
2025.0,2025.0,SÃO CARLOS V,09/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:05:44,"-21,9923646",RUA ARTIN AGAZARIAN,"-47,9287933",5.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.SÃO CARLOS PLANTÃO,05º D.P. SÃO CARLOS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,S.CARLOS,S.CARLOS,DEL.SEC.SAO CARLOS,DEL.SEC.SAO CARLOS,124.0,GU2296,Homicídio (art. 121)
2025.0,2025.0,Jardim Campo Alegre,18/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:15:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.SERTÃOZINHO PLANTÃO,DEL.POL.SERTÃOZINHO,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,SERTAOZINHO,SERTAOZINHO,DEL.SEC.SERTÃOZINHO,DEL.SEC.SERTÃOZINHO,,HF8001,Homicídio (art. 121)
2025.0,2025.0,Parque Residencial da Lealdade,09/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A noite,,"-20,7512899",Rua Genival Ribeiro dos Santos,"-49,3269293",5.0,HOMICÍDIO DOLOSO,DDM SAO JOSE RIO PRETO,03º D.P. S.JOSE RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,1.0,GU7217,Homicídio (art. 121)
2025.0,2025.0,CENTRO,13/04/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DEL.POL.ZACARIAS,DEL.POL.ZACARIAS,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,ZACARIAS,ZACARIAS,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,GW5754,Homicídio (art. 121)
2025.0,2025.0,Centro,24/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:48:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,HOMICÍDIO DOLOSO,98º D.P. JARDIM MIRIAM,01º D.P. ITANHAEM,DECAP,DEINTER 6 - SANTOS,ITANHAEM,ITANHAEM,DEL.SEC.6º SANTO AMARO,DEL.SEC.ITANHAEM,,HO7613,Homicídio (art. 121)
2025.0,2025.0,VILA BELMIRO,07/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:00:09,"-23,95453462",ACESSO AVENIDA SENADOR PINHEIRO MACHADO,"-46,34414487",5.0,HOMICÍDIO DOLOSO,DDM SANTOS,02º D.P. SANTOS,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,SANTOS,SANTOS,DEL.SEC.SANTOS,DEL.SEC.SANTOS,595.0,GQ8507,Homicídio (art. 121)
2025.0,2025.0,Jardim Wanderley,10/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:30:00,"-23,3516917",Rua Lauro Martins de Proença,"-47,8730683",5.0,TENTATIVA DE HOMICÍDIO,DDM TATUI,01º D.P. TATUI,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,TATUI,TATUI,DEL.SEC.ITAPETININGA,DEL.SEC.ITAPETININGA,270.0,GW3236,Homicídio (art. 121)
2025.0,2025.0,CENTRO,13/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,12:00:00,"-23,35028952",RUA MANECO PEREIRA,"-47,84245493",5.0,TENTATIVA DE HOMICÍDIO,DDM TATUI,DEL.POL.TATUI,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,TATUI,TATUI,DEL.SEC.ITAPETININGA,DEL.SEC.ITAPETININGA,570.0,HG1403,Homicídio (art. 121)
2025.0,2025.0,bela vista,01/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,09:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,PLANTÃO-DEF MULH SOROCABA,DEL.POL.IPERÓ,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,IPERO,IPERO,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,GJ2804,Homicídio (art. 121)
2025.0,2025.0,RURAL,06/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:50:00,"-22,3464322",RUA LUIZ DE PONTE,"-47,3157077",5.0,HOMICÍDIO DOLOSO,DEL.POL.ARARAS,02º D.P. ARARAS,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,ARARAS,ARARAS,DEL.SEC.LIMEIRA,DEL.SEC.LIMEIRA,416.0,GP2316,Homicídio (art. 121)
2025.0,2025.0,CAMPANARIO,17/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:48:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,03º D.P. DIADEMA,03º D.P. DIADEMA,DEMACRO,DEMACRO,DIADEMA,DIADEMA,DEL.SEC.DIADEMA,DEL.SEC.DIADEMA,,HE3677,Homicídio (art. 121)
2025.0,2025.0,ALIANCA,20/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:45:39,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,HOMICÍDIO DOLOSO,04º D.P. OSASCO,04º D.P. OSASCO,DEMACRO,DEMACRO,OSASCO,OSASCO,DEL.SEC.OSASCO,DEL.SEC.OSASCO,,HJ9507,Homicídio (art. 121)
2025.0,2025.0,Metalúrgicos,08/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A tarde,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,HOMICÍDIO DOLOSO,05º D.P. OSASCO,08º D.P. OSASCO,DEMACRO,DEMACRO,OSASCO,OSASCO,DEL.SEC.OSASCO,DEL.SEC.OSASCO,,GS6738,Homicídio (art. 121)
2025.0,2025.0,Jardim Oratorio,03/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A tarde,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,DDM MAUA,01º DP MAUA-DR.ALFREDO GARBINO,DEMACRO,DEMACRO,MAUA,MAUA,DEL.SEC.SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,,GS1768,Homicídio (art. 121)
2025.0,2025.0,RECREIO DA BORDA DO CAMPO,20/05/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:10:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICÍDIO,06º D.P. SANTO ANDRÉ,06º D.P. SANTO ANDRÉ,DEMACRO,DEMACRO,S.ANDRE,S.ANDRE,DEL.SEC.SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,,HJ6807,Homicídio (art. 121)
2025.0,2025.0,Água Branca,29/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:02:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,07º D.P. LAPA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.3º OESTE,,JJ0923,Homicídio (art. 121)
2025.0,2025.0,Jardim Regina,11/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,33º D.P. PIRITUBA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.3º OESTE,,IN3724,Homicídio (art. 121)
2025.0,2025.0,BRASILANDIA,22/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:01:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,74º D.P. PARADA TAIPAS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,IZ7177,Homicídio (art. 121)
2025.0,2025.0,CAPAO REDONDO,15/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:20:57,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,06ª DDM SANTO AMARO,47º D.P. CAPAO REDONDO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,IY5527,Homicídio (art. 121)
2025.0,2025.0,CIDADE TIRADENTES,16/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,Pela manhã,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,08ª DDM SAO MATEUS,54º D.P. CID. TIRADENTES,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.8º SAO MATEUS,DEL.SEC.8º SAO MATEUS,,IS3615,Homicídio (art. 121)
2025.0,2025.0,Una,10/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEIC - TAUBATE,03º D.P. TAUBATE,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,TAUBATE,TAUBATE,DEL.SEC.TAUBATÉ,DEL.SEC.TAUBATÉ,,IL4784,Homicídio (art. 121)
2025.0,2025.0,NOVO HORIZONTE,01/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,09:10:31,"-20,427942",RUA B,"-51,3448268",6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.ILHA SOLTEIRA,DEL.POL.ILHA SOLTEIRA,DEINTER 10 - ARAÇATUBA,DEINTER 10 - ARAÇATUBA,ILHA SOLTEIRA,ILHA SOLTEIRA,DEL.SEC.ANDRADINA,DEL.SEC.ANDRADINA,73.0,HY4244,Homicídio (art. 121)
2025.0,2025.0,Itapetinga,22/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:55:55,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.PLANTÃO ATIBAIA,02º D.P. ATIBAIA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,ATIBAIA,ATIBAIA,DEL.SEC.BRAGANÇA PAULISTA,DEL.SEC.BRAGANÇA PAULISTA,,JA3300,Homicídio (art. 121)
2025.0,2025.0,JARDIM FONTANELLI,03/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,10:15:00,"-22,21895684",RUA JOSÉ SILVA,"-49,9636145",6.0,TENTATIVA DE HOMICÍDIO,DDM MARILIA,04º D.P. MARÍLIA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,MARILIA,MARILIA,DEL.SEC.MARILIA,DEL.SEC.MARILIA,388.0,IB2499,Homicídio (art. 121)
2025.0,2025.0,CENTRO,22/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:03:00,"-20,2142668",RUA UM,"-50,9268311",6.0,HOMICÍDIO DOLOSO,01º D.P. JALES,DEL.POL.SANTA FE DO SUL,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.FE DO SUL,S.FE DO SUL,DEL.SEC.JALES,DEL.SEC.JALES,46.0,IZ7372,Homicídio (art. 121)
2025.0,2025.0,Centro,08/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:28:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,01º D.P. JALES,DEL.POL.SANTA FE DO SUL,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.FE DO SUL,S.FE DO SUL,DEL.SEC.JALES,DEL.SEC.JALES,,II4507,Homicídio (art. 121)
2025.0,2025.0,SITIO DO ESTADO,06/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,08:29:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.TANABI,DEL.POL.TANABI,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,TANABI,TANABI,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,IF5030,Homicídio (art. 121)
2025.0,2025.0,ACARAU,27/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.POL.CANANEIA,DEL.POL.CANANEIA,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,CANANEIA,CANANEIA,DEL.SEC.JACUPIRANGA,DEL.SEC.JACUPIRANGA,,JG5944,Homicídio (art. 121)
2025.0,2025.0,,28/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:30:00,"-22,8018359",Rua Sulaçucar,"-48,6653605",6.0,HOMICÍDIO DOLOSO,DEL.SEC.BOTUCATU,DEL.POL.PRATÂNIA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,PRATANIA,PRATANIA,DEL.SEC.BOTUCATU,DEL.SEC.BOTUCATU,10.0,JI9349,Homicídio (art. 121)
2025.0,2025.0,Vila Rio Branco,15/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,09:35:00,"-23,5876056",Rua Bruno Emanuel Fregona,"-48,073166",6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.ITAPETININGA,02º D.P. ITAPETININGA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,ITAPETININGA,ITAPETININGA,DEL.SEC.ITAPETININGA,DEL.SEC.ITAPETININGA,2.0,IR5020,Homicídio (art. 121)
2025.0,2025.0,Perímetro Urbano,20/06/2025,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:46:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.SARAPUI,DEL.POL.SARAPUI,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SARAPUI,SARAPUI,DEL.SEC.ITAPETININGA,DEL.SEC.ITAPETININGA,,JA6571,Homicídio (art. 121)
